order_id,product_id,productname,category,subcategory
CA-2016-125318,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones
CA-2015-155040,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories
CA-2017-136826,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art
CA-2016-111010,OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners
US-2017-145366,OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage
US-2017-145366,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes
CA-2017-163979,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage
CA-2015-155334,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories
CA-2015-155334,FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings
CA-2015-155334,OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders
CA-2017-118136,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper
CA-2017-118136,OFF-AR-10001427,Newell 330,Office Supplies,Art
CA-2017-132976,OFF-PA-10000673,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper
CA-2017-132976,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper
CA-2017-132976,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage
CA-2017-132976,OFF-LA-10002043,Avery 489,Office Supplies,Labels
US-2015-161991,OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders
US-2015-161991,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones
CA-2015-130890,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables
CA-2015-130883,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper
CA-2015-130883,TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories
CA-2015-130883,OFF-PA-10004100,Xerox 216,Office Supplies,Paper
CA-2016-112697,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders
CA-2016-112697,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances
CA-2016-112697,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies
CA-2016-110772,OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners
CA-2016-110772,OFF-LA-10004689,Avery 512,Office Supplies,Labels
CA-2016-110772,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories
CA-2016-110772,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases
CA-2014-111451,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings
CA-2014-111451,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs
CA-2014-111451,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings
CA-2014-111451,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
CA-2014-111451,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners
CA-2016-142545,OFF-PA-10002105,Xerox 223,Office Supplies,Paper
CA-2016-142545,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage
CA-2016-142545,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper
CA-2016-142545,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings
CA-2016-142545,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders
US-2017-152380,FUR-TA-10002533,BPI Conference Tables,Furniture,Tables
CA-2015-144253,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings
CA-2014-130960,OFF-AR-10003651,Newell 350,Office Supplies,Art
CA-2014-111003,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders
CA-2014-111003,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art
CA-2017-126774,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art
CA-2016-142902,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings
CA-2016-142902,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs
CA-2016-142902,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings
CA-2016-142902,OFF-LA-10000634,Avery 509,Office Supplies,Labels
CA-2014-120887,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings
CA-2014-167850,TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,Phones
CA-2014-167850,OFF-PA-10001937,Xerox 21,Office Supplies,Paper
CA-2014-164259,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art
CA-2014-164973,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs
CA-2014-164973,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines
CA-2014-164973,TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones
CA-2014-164973,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories
CA-2014-164973,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage
CA-2014-156601,OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners
CA-2016-162138,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
CA-2016-162138,TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories
CA-2017-153339,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings
US-2016-141544,TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones
US-2016-141544,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage
US-2016-141544,FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs
US-2016-141544,OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels
US-2016-141544,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders
US-2016-150147,TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones
US-2016-150147,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders
US-2016-150147,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders
CA-2015-137946,OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders
CA-2015-137946,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers
CA-2015-137946,OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders
CA-2014-129924,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders
CA-2014-129924,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables
CA-2015-128167,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners
CA-2014-122336,OFF-AR-10000122,Newell 314,Office Supplies,Art
CA-2014-122336,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders
CA-2014-122336,OFF-FA-10002780,Staples,Office Supplies,Fasteners
CA-2014-122336,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones
US-2015-120712,OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,Storage
CA-2017-169901,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
CA-2017-134306,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art
CA-2017-134306,OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper
CA-2017-134306,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art
CA-2016-129714,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories
CA-2016-129714,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper
CA-2016-129714,OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders
CA-2016-129714,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders
CA-2016-138520,FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases
CA-2016-138520,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes
CA-2016-138520,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art
CA-2016-138520,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,Paper
CA-2016-130001,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper
CA-2017-155698,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances
CA-2017-155698,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels
CA-2017-144904,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels
CA-2017-144904,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs
CA-2017-144904,OFF-AR-10003732,Newell 333,Office Supplies,Art
CA-2017-144904,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings
CA-2014-123344,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage
CA-2016-155516,OFF-BI-10002412,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders
CA-2016-155516,OFF-SU-10001225,Staple remover,Office Supplies,Supplies
CA-2016-155516,OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage
CA-2016-155516,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases
CA-2017-104745,OFF-PA-10002036,Xerox 1930,Office Supplies,Paper
CA-2017-104745,OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage
US-2014-119137,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders
US-2014-119137,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories
US-2014-119137,OFF-AR-10000658,Newell 324,Office Supplies,Art
US-2014-119137,TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories
US-2016-134656,OFF-PA-10003039,Xerox 1960,Office Supplies,Paper
US-2017-134481,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables
CA-2015-130792,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances
CA-2015-130792,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,Storage
CA-2015-130792,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders
CA-2016-134775,OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper
CA-2016-134775,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders
CA-2015-125395,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
US-2015-168935,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables
US-2015-168935,TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories
CA-2015-122756,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines
CA-2015-122756,FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings
CA-2014-115973,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art
CA-2017-101798,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders
CA-2017-101798,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories
US-2014-135972,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones
US-2014-135972,TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers
US-2014-134971,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders
CA-2017-102946,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders
CA-2017-165603,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage
CA-2017-165603,OFF-PA-10002552,Xerox 1958,Office Supplies,Paper
CA-2015-122259,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies
CA-2016-108987,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage
CA-2016-108987,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases
CA-2016-108987,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage
CA-2016-108987,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
CA-2014-113166,OFF-PA-10001947,Xerox 1974,Office Supplies,Paper
CA-2014-155208,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art
CA-2017-117933,OFF-AP-10004249,Staple holder,Office Supplies,Appliances
CA-2017-117457,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
CA-2017-117457,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers
CA-2017-117457,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper
CA-2017-117457,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables
CA-2017-117457,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper
CA-2017-117457,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels
CA-2017-117457,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper
CA-2017-117457,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases
CA-2017-117457,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs
CA-2017-142636,OFF-PA-10000157,Xerox 191,Office Supplies,Paper
CA-2017-142636,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs
CA-2017-122105,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
CA-2016-148796,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs
CA-2017-154816,OFF-PA-10003845,Xerox 1987,Office Supplies,Paper
CA-2017-110478,OFF-AR-10001573,American Pencil,Office Supplies,Art
CA-2017-110478,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes
CA-2014-142048,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories
CA-2017-125388,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings
CA-2017-125388,OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage
CA-2017-155705,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs
CA-2017-149160,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings
CA-2017-149160,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders
CA-2014-101476,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines
CA-2017-152275,OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art
US-2016-123750,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders
US-2016-123750,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories
US-2016-123750,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage
CA-2016-127369,OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage
US-2014-150574,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders
US-2014-150574,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories
CA-2016-147375,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines
CA-2016-147375,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper
CA-2017-130043,OFF-PA-10002230,Xerox 1897,Office Supplies,Paper
CA-2017-157252,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs
CA-2016-115756,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings
CA-2016-115756,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage
CA-2016-115756,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage
CA-2016-115756,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper
CA-2016-115756,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs
CA-2016-115756,OFF-LA-10001317,Avery 520,Office Supplies,Labels
CA-2017-154214,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings
CA-2016-166674,OFF-AR-10000588,Newell 345,Office Supplies,Art
CA-2016-166674,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage
CA-2016-166674,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art
CA-2016-166674,OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art
CA-2016-166674,OFF-AR-10004974,Newell 342,Office Supplies,Art
CA-2016-166674,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones
CA-2017-147277,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables
CA-2017-147277,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage
CA-2016-100153,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories
US-2014-110674,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs
US-2016-157945,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs
US-2016-157945,OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes
CA-2015-109638,OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances
CA-2015-109638,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories
CA-2015-109638,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders
CA-2016-109869,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings
CA-2016-109869,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables
CA-2016-109869,OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders
CA-2016-109869,OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies
CA-2016-109869,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances
US-2015-101399,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings
CA-2017-154907,FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases
US-2016-100419,OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,Binders
CA-2015-154144,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper
CA-2014-144666,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage
CA-2014-144666,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases
CA-2014-144666,TEC-PH-10002680,Samsung Galaxy Note 3,Technology,Phones
CA-2014-144666,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage
CA-2014-144666,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper
CA-2014-144666,OFF-PA-10003465,Xerox 1912,Office Supplies,Paper
CA-2016-103891,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones
CA-2016-152632,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings
CA-2016-100790,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art
CA-2016-100790,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage
